url,normalized_url,domain,source_files,source_file_count,citation_occurrence_count,in_current_source_register_exact,in_current_source_register_normalized,source_register_source_ids,inferred_source_class,source_class_basis,official_or_primary_inference,malformed_url,malformed_reason
https://stayopen.com/,https://stayopen.com/,stayopen.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://storage-share.nl/,https://storage-share.nl/,storage-share.nl,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://stories.hilton.com/2025-annual-report,https://stories.hilton.com/2025-annual-report,stories.hilton.com,research/operator_coverage_additions.csv|research/operator_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://struxhub.com/,https://struxhub.com/,struxhub.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://sublime-systems.com/,https://sublime-systems.com/,sublime-systems.com,research/final_coverage_assurance.md|research/final_residual_additions.csv,2,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://sublime-systems.com/our-process/,https://sublime-systems.com/our-process,sublime-systems.com,research/final_residual_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://sublime-systems.com/sublime-cement/,https://sublime-systems.com/sublime-cement,sublime-systems.com,research/final_residual_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://suburbanjunglegroup.com/,https://suburbanjunglegroup.com/,suburbanjunglegroup.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://suffolktech.com/boost/,https://suffolktech.com/boost,suffolktech.com,research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://swiftconnect.io/,https://swiftconnect.io/,swiftconnect.io,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://table22.com/,https://table22.com/,table22.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tailos.com/,https://tailos.com/,tailos.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tangiblematerials.com/,https://tangiblematerials.com/,tangiblematerials.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tapihq.com/en-gb,https://tapihq.com/en-gb,tapihq.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tarongagroup.com/,https://tarongagroup.com/,tarongagroup.com,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,1,1,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://tarongagroup.com/realtechx/,https://tarongagroup.com/realtechx,tarongagroup.com,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/coverage_gap_audit.md|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,4,18,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf,https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf,tarongagroup.com,research/build_ecosystem_discovery_index.py|research/built_environment_ecosystem_discovery_index.csv|research/built_environment_ecosystem_discovery_index.md,3,58,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://teamsynco.com/,https://teamsynco.com/,teamsynco.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://techcrunch.com/2020/05/07/sidewalk-labs-shuts-down-toronto-project/,https://techcrunch.com/2020/05/07/sidewalk-labs-shuts-down-toronto-project,techcrunch.com,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,independent_media,conservative domain/path heuristic; not a claim-quality decision,independent reporting; verify article scope,no,
https://techcrunch.com/2021/06/01/softbank-backed-construction-giant-katerra-said-to-be-shutting-down-after-raising-billions/,https://techcrunch.com/2021/06/01/softbank-backed-construction-giant-katerra-said-to-be-shutting-down-after-raising-billions,techcrunch.com,research/proptech_startup_universe.md|research/proptech_startups_agent.csv,2,2,yes,yes,,independent_media,conservative domain/path heuristic; not a claim-quality decision,independent reporting; verify article scope,no,
https://techcrunch.com/2024/03/05/brkz-emerges-from-stealth-with-8m/,https://techcrunch.com/2024/03/05/brkz-emerges-from-stealth-with-8m,techcrunch.com,research/regional_proptech_landscape.md,1,1,yes,yes,,independent_media,conservative domain/path heuristic; not a claim-quality decision,independent reporting; verify article scope,no,
https://technical.buildingsmart.org/services/bsdd/,https://technical.buildingsmart.org/services/bsdd,technical.buildingsmart.org,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,1,1,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://technical.buildingsmart.org/services/bsdd/data-structure/,https://technical.buildingsmart.org/services/bsdd/data-structure,technical.buildingsmart.org,research/standards_interoperability_governance.md,1,1,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://technical.buildingsmart.org/services/bsdd/using-the-bsdd-api/,https://technical.buildingsmart.org/services/bsdd/using-the-bsdd-api,technical.buildingsmart.org,research/standards_interoperability_governance.md,1,1,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://technical.buildingsmart.org/standards/bcf/,https://technical.buildingsmart.org/standards/bcf,technical.buildingsmart.org,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/standards_interoperability_governance.md|research/standards_registry.csv,3,4,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://terass.com/,https://terass.com/,terass.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://thedemexgroup.com/,https://thedemexgroup.com/,thedemexgroup.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://therealdeal.com/national/2024/12/09/easyknock-suddenly-shuts-down/,https://therealdeal.com/national/2024/12/09/easyknock-suddenly-shuts-down,therealdeal.com,research/proptech_startup_universe.md|research/proptech_startups_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://today.thefinancialexpress.com.bd/public/print/10m-investment-for-real-estate-dev-1551026076,https://today.thefinancialexpress.com.bd/public/print/10m-investment-for-real-estate-dev-1551026076,today.thefinancialexpress.com.bd,research/regional_proptech_landscape.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://toggle.co.jp/,https://toggle.co.jp/,toggle.co.jp,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tomo.com/,https://tomo.com/,tomo.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tothesource.com,https://tothesource.com/,tothesource.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tracfloapp.com/,https://tracfloapp.com/,tracfloapp.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://track3d.ai/,https://track3d.ai/,track3d.ai,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://track3d.ai/newsroom/,https://track3d.ai/newsroom,track3d.ai,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://track3d.ai/reality-intelligence-platform/,https://track3d.ai/reality-intelligence-platform,track3d.ai,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://trendspek.com/,https://trendspek.com/,trendspek.com,research/proptech_startups_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://trunktools.com/,https://trunktools.com/,trunktools.com,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://trustlayer.io/,https://trustlayer.io/,trustlayer.io,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://trustup-group.com/,https://trustup-group.com/,trustup-group.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://turn.ai/,https://turn.ai/,turn.ai,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://turno.com,https://turno.com/,turno.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://tvasta.construction/,https://tvasta.construction/,tvasta.construction,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://uhooair.com/,https://uhooair.com/,uhooair.com,research/proptech_startups_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://updater.com/,https://updater.com/,updater.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://user.buildingsmart.org/knowledge-base/terminology/,https://user.buildingsmart.org/knowledge-base/terminology,user.buildingsmart.org,research/standards_interoperability_governance.md,1,1,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://veerum.com/,https://veerum.com/,veerum.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vengolabs.com/,https://vengolabs.com/,vengolabs.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vergesense.com,https://vergesense.com/,vergesense.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vergesense.com/,https://vergesense.com/,vergesense.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vestahome.com/,https://vestahome.com/,vestahome.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vinci-construction.com/en/engagements/innovation_eng/,https://vinci-construction.com/en/engagements/innovation_eng,vinci-construction.com,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://visoft-eng.com/,https://visoft-eng.com/,visoft-eng.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vizcab.io/,https://vizcab.io/,vizcab.io,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://vyv.tech/,https://vyv.tech/,vyv.tech,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://wattbuy.com/en/,https://wattbuy.com/en,wattbuy.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://wayleadr.com/,https://wayleadr.com/,wayleadr.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://webserver-redseaportal-prd.lfr.cloud/en/web/guest/responsible-development,https://webserver-redseaportal-prd.lfr.cloud/en/web/guest/responsible-development,webserver-redseaportal-prd.lfr.cloud,research/operator_coverage_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://welcome.plugandplaytechcenter.com/company-performance-report-2025,https://welcome.plugandplaytechcenter.com/company-performance-report-2025,welcome.plugandplaytechcenter.com,research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://welcome.plugandplaytechcenter.com/hubfs/Mobility%20SV%20Folder/June%20Summit%202025%20Decks/Real%20Estate%20%26%20Construction%20Expo.pdf,https://welcome.plugandplaytechcenter.com/hubfs/Mobility%20SV%20Folder/June%20Summit%202025%20Decks/Real%20Estate%20%26%20Construction%20Expo.pdf,welcome.plugandplaytechcenter.com,research/final_coverage_assurance.md|research/proptech_startup_universe.md|research/proptech_startups_agent.csv|research/startup_coverage_final_audit.md,4,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://welcome.plugandplaytechcenter.com/investment-portfolio,https://welcome.plugandplaytechcenter.com/investment-portfolio,welcome.plugandplaytechcenter.com,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/final_coverage_assurance.md|research/proptech_startup_universe.md|research/proptech_startups_agent.csv|research/startup_coverage_final_audit.md,5,7,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://wingtra.com/,https://wingtra.com/,wingtra.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://wint.ai/,https://wint.ai/,wint.ai,research/proptech_startups_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://wiredscore.com/,https://wiredscore.com/,wiredscore.com,research/proptech_startups_agent.csv|research/standards_interoperability_governance.md|research/standards_registry.csv,3,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://wiredscore.com/en/,https://wiredscore.com/en,wiredscore.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/,https://2150.vc/,2150.vc,research/build_ecosystem_discovery_index.py,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments,https://2150.vc/investments,2150.vc,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/build_ecosystem_discovery_index.py|research/built_environment_ecosystem_discovery_index.md|research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,5,8,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/1komma5,https://2150.vc/investments/1komma5,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/aeroseal,https://2150.vc/investments/aeroseal,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/ampd-energy,https://2150.vc/investments/ampd-energy,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/atmoszero,https://2150.vc/investments/atmoszero,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/biomason,https://2150.vc/investments/biomason,2150.vc,research/built_environment_ecosystem_discovery_index.csv|research/final_residual_additions.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/blue-frontier,https://2150.vc/investments/blue-frontier,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/carboncure,https://2150.vc/investments/carboncure,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/cocoon,https://2150.vc/investments/cocoon,2150.vc,research/built_environment_ecosystem_discovery_index.csv|research/startup_core_additions.csv|research/startup_coverage_additions.csv,3,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/disperse,https://2150.vc/investments/disperse,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/ember,https://2150.vc/investments/ember,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/getmobil,https://2150.vc/investments/getmobil,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/gigaton,https://2150.vc/investments/gigaton,2150.vc,research/built_environment_ecosystem_discovery_index.csv|research/startup_core_additions.csv|research/startup_coverage_additions.csv,3,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/hometree,https://2150.vc/investments/hometree,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/kelvin-systems,https://2150.vc/investments/kelvin-systems,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/leko-labs,https://2150.vc/investments/leko-labs,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/luxwall,https://2150.vc/investments/luxwall,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/metycle,https://2150.vc/investments/metycle,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/mission-zero-technologies,https://2150.vc/investments/mission-zero-technologies,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/molg,https://2150.vc/investments/molg,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/nabr,https://2150.vc/investments/nabr,2150.vc,research/built_environment_ecosystem_discovery_index.csv|research/startup_core_additions.csv|research/startup_coverage_additions.csv,3,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/nature-metrics,https://2150.vc/investments/nature-metrics,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/nodes-links,https://2150.vc/investments/nodes-links,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/normative,https://2150.vc/investments/normative,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/opensolar,https://2150.vc/investments/opensolar,2150.vc,research/built_environment_ecosystem_discovery_index.csv|research/startup_core_additions.csv|research/startup_coverage_additions.csv,3,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/photara,https://2150.vc/investments/photara,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/sitration,https://2150.vc/investments/sitration,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/superlight,https://2150.vc/investments/superlight,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/urban-footprint,https://2150.vc/investments/urban-footprint,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/investments/vammo,https://2150.vc/investments/vammo,2150.vc,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.2150.vc/wp-content/uploads/2024/01/2150_Impact-report-2023_Master_2605.pdf,https://2150.vc/wp-content/uploads/2024/01/2150_Impact-report-2023_Master_2605.pdf,2150.vc,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.31ventures.jp/en/,https://31ventures.jp/en,31ventures.jp,research/global_real_estate_pioneers_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.31ventures.jp/en/about/,https://31ventures.jp/en/about,31ventures.jp,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.31ventures.jp/en/case/,https://31ventures.jp/en/case,31ventures.jp,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.31ventures.jp/en/fund/,https://31ventures.jp/en/fund,31ventures.jp,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.3vinfrastructure.com/,https://3vinfrastructure.com/,3vinfrastructure.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.99.co/,https://99.co/,99.co,research/regional_companies_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.99.co/about-us,https://99.co/about-us,99.co,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.99.co/about-us)**,https://99.co/about-us)**,99.co,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.99.co/about-us/indonesia,https://99.co/about-us/indonesia,99.co,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.99.co/singapore/insider/wp-content/uploads/2024/12/singapore-property-market-review-2024-25-1.pdf,https://99.co/singapore/insider/wp-content/uploads/2024/12/singapore-property-market-review-2024-25-1.pdf,99.co,research/regional_proptech_landscape.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.abodu.com/,https://abodu.com/,abodu.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.accel.com/companies/powerplay,https://accel.com/companies/powerplay,accel.com,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,2,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
